,class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
4280,neg,32082,na,554,508,0,0,0,0,0,0,35222,544430,1584230,127204,8222,3584,1020420,0,0,0,310,466,2227028,2089844,205896,93584,0,0,0,0,2088,322,28350,12486,68712,81454,68000,181498,315318,959242,587832,0,1362,550,852,10768,983766,1303460,2134,0,0,0,611402,885054,286512,164492,112122,85614,81474,71642,4578,2,2433640,172,514,1922,10,1020420,17046,120236,84712,76560,116600,na,na,na,na,na,na,8660,32082.77,2433640,2433640,2412818,11252,946,119960,8660,2302892,1209600,65610,0,56,0,2083175.04,5.76,217970.88,0,0,0,0,2604,194082,1251760,800826,46404,6080,1094,42,2,8,2433640,na,2640,374,19558,141712,62472,1515012,533416,27310,398,0,830,998,2020406,281604,0,2454,0,70,2101672,1508,130,0,0,0,12,0,0,0,0,9020,8110,1530,0,0,51868,11152,492880,56618,530560,10928,0,0,11579170,783.36,838,238178,527372,424124,248738,549778,265594,33852,10812,4444,0,0,0
4281,neg,39742,na,0,na,0,0,0,0,0,0,26556,1079024,1230078,148284,10852,552,1203762,0,202,0,0,0,2279830,2033896,414504,190778,0,0,0,0,0,0,0,0,0,0,0,0,670158,89404,1735784,0,3478,694,726,970,8464,2481002,8,2,2,0,663732,747402,340052,246404,162488,108686,86252,136912,3418,0,2694932,30,102,506,374,1203762,32824,222624,190792,162860,212240,na,na,na,na,na,na,33140,39741.06,2694932,2694932,2697100,15077,72298,23742,268680,2495346,1209600,0,na,na,na,2188063.68,0.0,302407.68,0,524,0,0,908,331212,1383360,637994,127240,12716,1890,26,na,0,2694932,na,6118,558,37652,178762,90250,1278728,869280,33742,256,0,na,na,na,na,na,na,na,na,na,2104,68,0,0,0,0,0,0,0,0,16606,31660,7358,0,0,76946,15982,4110960,544166,0,0,0,0,345590,1250.02,1396,327142,390162,245048,121670,338198,472104,372142,154208,74260,412,0,0
4282,neg,6,0,2,0,0,0,0,0,0,0,432,3132,3568,0,0,0,2870,0,116,0,0,0,13480,11798,3256,84,0,0,0,0,16,4,0,0,0,0,0,0,0,0,7132,0,1088,0,2,8,8,5334,692,0,0,0,6044,174,54,48,224,474,44,50,20,0,16758,0,4,2,0,2870,118,2150,1096,na,na,na,na,na,na,na,na,3160,6.17,16758,16758,20070,26,24,1588,16580,7160,1209600,200,6,2,0,1310.4,0.0,4820.16,0,14,0,0,292,1490,4190,986,174,0,0,0,4,12,16758,0,1088,10,8,10,2462,1486,1586,446,36,0,0,8,878,42,0,0,0,0,1522,24,42,0,0,0,0,0,0,0,0,116,0,0,84,80,26,12,1140,126,15896,8,0,0,0,75.4,36,5988,1036,26,12,70,0,0,0,0,0,0,0
4283,pos,513786,na,na,na,na,na,16,95956,1506464,6676072,12726286,10848808,4313170,713278,120162,4870,12325092,53844,0,na,3042646,5708736,22571946,20436984,13186670,4713082,na,0,0,0,na,na,0,0,0,0,0,0,30708,12631598,24342550,226,227090,184282,385614,716352,14328840,21162878,26,0,0,0,9234480,10457634,4493914,3201282,2289058,1744734,1556040,2198636,1341530,487774,38807474,na,na,na,na,12325092,454736,4127948,9035848,456140,387320,358880,348740,430020,501020,427600,660840,25980,513786.41,38807474,38807474,39276964,261766,na,na,38300,37005082,1209600,na,na,na,na,28347026.88,0.0,8648353.92,na,na,244594,2982900,8271026,12516972,8974582,3558286,401434,48344,6850,94,na,na,38807474,na,30388,5168,2861102,4762054,5236130,23927654,182586,0,0,0,2276,24302,9594562,1498974,0,29424,0,0,9808724,na,na,na,na,na,na,na,na,na,na,304448,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8870814,5778012,3421828,1529404,3258958,3499192,3397274,6909260,340262,78,na,na
4284,neg,42446,na,686,536,0,0,0,0,0,0,91778,1576984,1004108,64254,376,0,1208088,0,0,0,584,1320,2474190,2199870,364092,233754,0,0,0,0,690,1010,0,0,0,0,0,43710,1936546,304974,452270,0,2844,166,318,9584,1651496,1039238,33846,8,0,0,950622,710250,291338,223518,209926,230756,121090,0,0,0,2839356,0,12,12,60,1208088,34434,209092,153708,144360,168180,na,na,na,na,na,na,46820,42446.78,2839356,2839356,2851888,15367,1178,39290,414760,2737500,1209600,81804,0,82,0,2432062.08,0.0,302289.6,0,0,0,0,1502,482638,1465986,714456,60078,9438,3184,218,12,16,2839356,na,5082,482,37666,189510,95230,1899382,485178,24922,48,0,686,2458,2399178,21190,0,16770,0,40,2475150,1520,138,0,0,0,0,0,0,0,0,17242,37110,8506,0,0,98716,14184,250440,28224,0,0,0,0,2744630,1060,1080,325720,457764,339682,201286,435970,433958,376948,123386,42768,18,0,0
4285,pos,1191406,na,na,na,na,na,0,44522,1120138,15828428,43242212,38080516,17293800,7211928,1556048,80994,34423304,3218,0,na,4335736,7078156,91287690,82379362,30407808,12662756,na,0,20920,0,na,na,0,0,0,0,0,0,15274,50622882,73818204,2226,379456,375668,545124,658514,34066176,88433502,146,0,0,0,51248534,32489062,14068610,9253278,5192090,3623332,3560408,3956434,1018310,48528,126031286,na,na,na,na,34423304,1258048,8379280,22015724,297100,293440,287680,334300,302000,237320,251160,307280,36020,1191405.34,126031286,126031286,126787002,690697,na,na,142180,124458586,1209600,na,na,na,na,70874822.4,36495236.16,17085440.64,na,na,87036,3606090,25817280,48065258,31048696,13959644,1767178,96818,10382,204,na,na,126031286,na,37690,10304,11907046,14432760,51377992,46544124,148668,2,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,657512,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,54025116,17111254,8405158,3693500,9986234,21464578,9022868,680506,69372,0,na,na
4286,neg,50568,na,1024,122,0,0,na,na,na,na,na,na,na,na,na,na,1485368,0,276,0,140490,221808,2691224,2477754,784504,260400,0,0,0,0,254,528,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3616962,5706,5112,2120,8,1485368,40782,362402,416918,211860,306760,na,na,na,na,na,na,259200,50568.2,3616962,3616962,3601882,14385,7136,na,1191000,3275736,1209600,46532,0,118,0,2445463.68,0.0,826649.28,174,940,na,na,na,na,na,na,na,na,na,na,32,40,3616962,na,na,na,na,na,na,na,na,na,na,na,660,1482,1842972,1464120,0,112,0,0,2474856,3164,532,0,0,0,0,0,0,0,0,25346,10186,2272,3764178,482658,54050,8496,4587400,465484,3419552,22638,2,2,49568250,1484.84,1144,na,na,na,na,na,na,na,na,na,na,0,2
4287,neg,37376,na,378,368,0,0,0,0,0,0,256,96366,1677030,989858,58934,5466,1115362,0,0,0,0,0,2466028,2022538,570298,329548,0,0,4752,0,482,144,0,0,0,0,0,2952,2169600,444722,210636,0,2862,762,1576,128976,2019350,674294,90,0,0,0,1105806,548076,231260,179626,152236,137100,265368,208438,0,0,3037398,118,346,468,12,1115362,32208,238422,328268,215060,246580,na,na,na,na,na,na,98920,37376.76,3037398,3037398,3010410,19115,14802,53742,606580,2827910,1209600,90290,2,92,0,2364438.72,30627.84,429282.24,0,0,0,0,0,794,520092,1496686,757346,42744,9234,1014,6892,8292,3037398,na,6858,958,65798,226908,222484,1974678,317436,12734,56,0,476,400,2290604,52424,0,348,0,24,2393896,2444,448,0,0,120,30816,0,0,0,0,22546,22700,4290,0,0,70862,14074,301620,31370,2961312,3552,0,0,7730690,1566.44,2170,486076,636260,397224,199530,403608,343216,252230,96382,13384,0,0,0
4288,neg,12,0,30,28,8,16,0,0,0,0,4512,1868,2186,0,0,0,2820,0,0,0,780,1852,11686,7990,13166,1250,0,0,0,0,30,30,0,0,0,0,0,0,0,2618,5948,0,68,8,10,330,682,822,6646,0,0,0,7064,398,264,148,124,378,176,10,4,0,25652,4,24,2,0,2820,238,9502,3418,na,na,na,na,na,na,na,na,12940,12.93,25652,25652,26626,38,730,2386,25320,8642,1209600,328,2,6,0,2183.04,236.16,5161.92,4,22,0,0,3626,2056,1414,1270,200,0,0,0,4,4,25652,0,1048,6,20,16,690,6128,658,0,0,0,44,30,1528,190,0,0,0,0,2642,56,112,0,0,0,0,0,0,0,0,334,0,0,226,50,22,12,13100,4308,25060,8,0,0,0,0.96,50,6622,1634,100,14,40,38,70,48,0,0,0,0
4289,neg,42376,na,2130706434,194,0,0,0,0,0,0,8454,514340,1400962,646638,20996,2080,1066426,0,0,0,0,0,2436892,2244648,250576,159872,0,0,0,0,182,96,0,0,0,0,0,34078,1208912,779466,571014,0,1210,972,1220,3198,118916,2467756,198,0,0,0,675652,857192,318696,215844,157352,114746,123850,130138,0,0,2687782,360,380,318,8,1066426,20154,125052,124238,85480,131440,na,na,na,na,na,na,30100,42375.5,2687782,2687782,2682912,15306,2806,24748,264120,2593470,1209600,71242,2,54,0,2320397.76,0.0,271608.96,0,284,0,0,0,185366,772956,1289788,324510,18366,2398,86,46,98,2687782,na,2764,362,55140,104782,93380,1743560,576570,16726,176,10,370,240,2312546,22444,0,17518,0,12,2338750,1244,122,0,0,0,0,0,0,0,0,12320,59156,16546,0,0,51326,8306,8766660,902170,340566,2032,0,0,3438410,729.2,814,286296,373376,353900,176148,346594,425254,364800,153588,109876,3638,0,0
4290,neg,0,0,22,38,0,0,0,0,0,416,191028,29914,7434,0,0,0,89466,0,0,0,10442,14506,209988,199248,70694,10150,0,0,0,0,10,28,0,0,0,0,0,0,0,92788,136004,0,828,1906,10496,1998,1222,16230,187666,7320,1126,0,86064,48368,41672,27510,11292,6524,3512,2836,948,66,291262,28,26,162,10,89466,1966,49328,18748,na,na,na,na,na,na,na,na,68300,0.0,291262,291262,292788,889,0,27914,289460,229050,1209600,4588,4,16,0,168944.64,0.0,58022.4,20,102,0,0,24954,60396,110780,31922,676,62,2,0,32,10,291262,0,2364,90,80,24842,12118,70068,118780,450,0,0,42,188,173520,57154,0,162,0,0,173522,254,100,0,0,0,0,0,0,0,0,1716,478,74,0,0,4042,908,100,8,0,0,0,0,2212440,374.42,192,61244,22366,22836,10440,22590,15454,34408,39236,218,0,0,0
4291,neg,37978,na,250,176,156,338,0,0,0,668,409284,1465146,299948,1156,0,0,1010598,0,106,0,11064,17598,2020288,1805878,307354,146396,0,0,0,0,78,1406,0,0,0,0,0,0,58356,1145606,972240,0,3234,566,828,1688,23848,2146038,0,0,0,0,412886,1006188,320662,147922,77400,49774,40716,77698,42844,112,2339604,1402,52,1200,2,1010598,26514,149006,157334,160520,na,na,na,na,na,na,na,139760,37977.92,2339604,2339604,2326156,11540,926,107270,1118700,2176202,1209600,52770,0,70,0,2003084.16,0.0,170300.16,2,210,0,480,75482,1205440,773364,98018,16848,5760,810,0,34,40,2339604,na,4954,722,66012,86338,58560,1679868,266830,12662,256,0,266,3456,2015454,998450,0,114,0,0,2019244,1766,176,0,0,0,0,0,0,0,0,15900,3584,1168,2484646,396152,53550,12506,26100,3836,2237486,17416,0,0,0,1372.08,1436,183302,285516,195146,126714,265828,230304,788142,101022,228,0,0,0
4292,neg,3942,na,0,na,0,0,0,0,0,0,438,87104,563644,188284,5450,690,377734,0,0,0,0,0,736678,645494,171946,76144,0,0,0,0,0,0,0,0,0,0,0,0,101876,743734,0,0,696,264,322,10376,607192,226752,8,0,0,0,595142,142048,44154,20664,14808,28164,630,0,0,0,908800,0,140,160,144,377734,13452,63260,108016,na,na,na,na,na,na,na,na,170020,3942.49,908800,908800,913852,2621,26822,89720,906800,845610,1209600,0,na,na,na,489711.36,139121.28,216073.92,0,0,0,0,0,2382,137128,365116,317274,21152,2484,74,na,50,908800,na,1470,184,26446,239734,68392,212542,275054,20912,876,0,na,na,na,na,na,na,na,na,na,1462,766,0,0,33680,155890,0,0,0,0,6968,1058,246,0,0,24962,4458,1948620,220840,0,0,0,0,2942500,454.52,456,366014,369086,27390,8370,32662,10868,10736,7300,12842,342,0,0
4293,neg,40180,na,0,na,0,0,0,0,0,0,354,169274,1651894,707000,30354,0,1125888,0,0,0,0,0,2238594,1905330,573424,302684,0,0,0,0,0,0,0,0,0,0,0,31630,862454,1508922,155870,0,1288,1440,1964,226030,2061556,266596,2,0,0,0,833510,630842,225694,188106,171578,164956,160762,183314,114,0,2812340,522,880,106,0,1125888,34338,380708,190628,281500,237640,na,na,na,na,na,na,50500,40179.43,2812340,2812340,2822826,17323,150702,37096,389260,2558876,1209600,0,na,na,na,2157090.24,0.0,399898.56,0,0,0,0,0,8694,615266,1496382,421650,13250,3510,124,na,0,2812340,na,2778,382,22236,146966,149412,1134714,1091460,10864,64,0,na,na,na,na,na,na,na,na,na,1430,66,0,0,0,0,0,0,0,0,17706,31714,5694,0,0,81376,13532,3579300,826372,0,0,0,0,179440,729.44,788,410836,448598,302390,126460,235784,177744,194870,194300,446694,21200,0,0
4294,neg,38050,na,2130706432,64,0,0,0,0,0,0,558,117236,1591424,780084,20286,0,1090810,0,0,0,0,0,2226704,1932898,669800,244874,0,0,0,0,156,62,0,0,0,0,0,14532,663726,468720,1362610,0,2582,1366,3338,12036,177338,2312758,170,0,0,0,782072,761422,349202,229828,144230,89996,83208,69630,0,0,2896952,16,58,90,8,1090810,30920,451928,216186,249480,292600,na,na,na,na,na,na,123640,38050.32,2896952,2896952,2888140,13617,72064,44488,473320,2509588,1209600,63422,2,116,0,2208272.64,0.0,298932.48,20,418,0,0,0,9414,796064,1415056,275110,12386,1518,40,72,84,2896952,na,3832,424,86838,165476,119064,1791272,333646,8876,160,0,134,196,1358070,4272,0,28866,0,10,2243570,1928,238,0,0,0,0,0,0,0,0,18682,37458,15702,0,0,60720,8904,18508100,2234842,0,0,0,0,0,777.14,908,325154,418608,302234,190208,456786,417354,302924,93394,2926,0,0,0
4295,neg,81316,na,2130706432,946,0,0,0,0,0,0,12566,939930,3451054,983242,16360,0,2493536,0,0,0,0,0,4915480,4221442,861622,533372,0,0,0,0,1934,490,0,0,0,0,3714,221130,4743610,218872,215826,0,4120,1494,1996,2390,446488,4945980,684,0,0,0,2054082,918920,526252,442644,435922,504154,517342,3836,0,0,5778924,114,620,556,32,2493536,77410,453348,404956,160100,162040,173720,171200,na,na,na,na,177900,81315.57,5778924,5778924,5759664,27567,34734,82420,920980,5403152,1209600,209058,6,192,0,4686250.56,0,709527.36,0,1062,0,0,0,81704,1598556,2665056,940704,96112,18764,2256,2,8,5778924,na,11250,1552,118478,442296,531246,3726464,564740,7126,0,0,1670,1530,4554446,59972,0,21734,0,38,4737040,7932,680,0,0,0,0,0,0,0,0,49438,69700,34314,0,0,152912,39932,13653000,1462210,0,0,0,0,2335580,2669.84,3562,768122,1082762,805454,345030,625550,462880,359748,266368,649088,38150,0,0
4296,neg,34000,na,434,370,0,0,0,0,0,0,65816,909946,1058822,122064,690,28,949202,5888,0,0,354,486,1995634,1741860,533872,193834,0,0,0,0,282,124,0,0,0,0,0,208404,1330890,312202,305870,0,2132,1464,2106,36420,1727558,387674,12,0,0,0,664800,548408,160066,120936,90626,93662,360420,118448,0,0,2530380,1210,4008,360,0,949202,21830,348990,183406,209620,288080,na,na,na,na,na,na,30820,33999.56,2530380,2530380,2505182,15883,2960,7070,104960,2157366,1209600,64180,2,54,0,1783345.92,0,372020.16,0,0,0,0,10104,371126,1145152,592684,32396,4492,1344,68,10,18,2530380,na,3382,392,60074,166244,86224,1017798,798076,24936,236,4,628,360,1642470,623160,0,62546,0,16,1795654,1710,236,0,0,0,14,0,0,0,0,13628,19636,9844,0,0,48750,8480,3166560,356720,0,0,0,0,732580,969.48,1030,391788,329404,217088,100076,193882,206796,135626,137764,419096,25846,0,0
4297,neg,40022,na,152,110,0,0,0,0,0,0,1182,419008,1599874,393894,16400,468,1257846,0,0,0,0,0,2326364,2122508,490584,178856,0,0,0,0,1316,526,0,0,0,0,0,57858,815628,1270538,286802,0,2072,2788,4984,5504,46888,2368438,152,0,0,0,512552,782528,222962,178724,155848,149530,171116,255938,1628,0,2817182,30,20,138,8,1257846,30584,370390,119336,182460,264660,na,na,na,na,na,na,39980,40022.69,2817182,2817182,2823800,17440,94962,37858,394380,2430856,1209600,61758,14,78,0,2223670.08,0.0,204661.44,58,210,0,0,0,70990,843524,1285794,218042,10152,2172,152,2,14,2817182,na,2904,258,12272,145748,41602,764792,1425372,37260,618,0,194,2434,173584,59380,0,12796,0,0,2238128,1146,76,0,0,0,0,0,0,0,0,14998,23584,5430,0,0,77050,12458,3836080,847076,93734,1968,0,0,346240,610.98,714,216384,457902,313694,137052,282770,415542,359308,94734,135876,17564,0,0
4298,neg,40228,na,1418,na,0,0,0,0,0,0,6278,1025320,1340536,246648,262,0,1384524,0,0,0,0,0,2377876,2117960,363152,199110,0,0,0,0,1358,104,0,0,0,0,0,0,1832052,774806,12186,0,3278,642,844,1040,2940,2610280,20,0,0,0,1026662,622564,203284,155658,128306,111332,233312,122706,15106,114,2741702,0,96,218,34,1384524,36056,143636,218246,122400,193640,na,na,na,na,na,na,41000,40227.91,2741702,2741702,2734092,11372,594852,27722,315880,2619044,1209600,0,na,na,na,2084355.84,0.0,529679.04,0,650,0,0,0,181494,1262394,978108,178920,14290,3714,124,na,0,2741702,na,5440,526,1920,267368,159804,1005564,1159814,18606,2,0,na,na,na,na,na,na,na,na,na,2336,218,0,0,0,0,0,0,0,0,18662,24230,5220,0,0,83166,13538,3514360,669336,0,0,0,0,227940,1234,1398,558570,517202,116740,58048,125154,105530,126414,165072,693788,152526,0,0
4299,neg,184448,na,148,na,0,0,0,0,0,209434,2332162,4712270,2569436,462942,33492,0,4505594,0,0,0,218116,305056,9066742,8372358,1438384,731320,0,0,0,0,636,2328,0,0,0,0,0,0,157250,5525838,4636648,0,5618,1720,2654,4416,157952,10147374,2,0,0,0,2949676,4018932,1722832,754838,359752,207978,193918,110670,1138,2,10724822,820,1926,3224,0,4505594,121724,651382,782760,153700,131040,188000,124480,146680,198400,176280,187560,116540,184448.44,10724822,10724822,10738172,47167,140238,93122,1030700,10319736,1209600,0,na,na,na,8981713.92,0.0,1330960.32,6,732,0,80144,1199866,4354050,2962282,1478912,218432,23516,2534,0,na,920,10724822,na,11602,1740,375602,876762,321820,7080476,1610234,41338,162,0,na,na,na,na,na,na,na,na,na,9972,308,0,0,0,0,0,0,0,0,58266,48464,11736,9187704,2476460,349238,54378,38022880,3983180,5033932,10960,0,0,4448480,2509.44,3102,1377358,1003636,617130,324128,623922,1200686,3209128,1953236,10512,0,0,0
4300,neg,40102,na,208,180,0,0,0,0,0,4072,191682,1210712,922338,166308,7652,0,1144420,0,0,0,4652,6638,2221406,1900610,419178,276412,0,0,0,0,378,112,0,0,0,0,0,109846,1195662,621814,575442,0,2660,5312,4862,92358,1762714,634828,30,0,0,0,671456,666732,272948,219770,188064,183670,242906,57218,0,0,2645728,44,714,300,10,1144420,37064,245688,172854,178180,213180,na,na,na,na,na,na,23380,40101.61,2645728,2645728,2647650,16057,3258,19608,221560,2502764,1209600,83292,0,60,0,2239749.12,0.0,261585.6,0,0,0,0,33600,701804,1057980,636304,66760,5144,1128,44,24,40,2645728,na,3080,418,72602,118316,75982,1692444,500162,39210,550,0,292,258,2206626,46052,0,1024,0,58,2261244,1458,164,0,0,0,0,0,0,0,0,19250,40466,8360,0,0,98850,15892,69180,16654,0,0,0,0,38959440,970.92,962,285966,407128,303838,166946,386202,374210,316992,136388,124094,1000,0,0
4301,neg,167066,na,782,238,538,1214,0,0,0,0,0,0,0,0,0,0,4560974,0,0,0,73306,116548,9331396,8493920,2430482,621372,0,0,0,0,1420,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11838294,8892,6852,4548,0,4560974,111060,1810396,609330,235320,200840,251040,255500,240580,255400,353500,181280,138820,167066.91,11838294,11838294,230,0,1636,78418,916440,0,1209600,228246,0,292,0,8879217.6,0.0,1184727.36,0,0,0,0,0,0,0,0,0,0,0,0,710,722,11838294,na,0,0,0,0,0,0,0,0,0,0,494,3920,8780754,3139610,0,296,0,0,8959690,7264,1248,0,0,0,0,0,0,0,0,60052,51452,10724,19096678,2388906,322418,42628,644440,67070,11579902,87472,2,40,13903490,0,0,0,0,0,0,0,0,0,0,0,0,4,2
4302,neg,30378,na,1610,1440,0,0,0,0,0,0,314,122150,1258212,663848,65940,7828,920532,0,0,0,0,0,1840638,1523688,379988,254760,0,0,5034,0,3792,702,0,0,0,0,0,27488,902144,941498,247162,0,2534,2172,3388,154612,1617282,338260,44,0,0,0,601670,448686,141084,105942,92488,94074,199264,428010,7074,0,2221168,34,840,130,20,920532,25516,139888,236552,205840,na,na,na,na,na,na,na,167760,30378.77,2221168,2221168,2184104,18711,38980,96268,1004780,2118292,1209600,67284,2,44,0,1797600.0,23132.16,295474.56,0,0,0,0,0,30348,299100,999754,726752,54758,6620,960,22,28,2221168,na,4618,566,47188,145760,111862,1280074,490946,36734,540,4,2628,2162,1185784,74762,0,5682,0,36,1818420,1994,188,0,0,50,24134,0,0,0,0,15922,24332,4502,0,0,40222,12078,1067060,293658,94528,12586,0,0,2630840,1273.14,1366,337038,428534,287742,128368,251864,267546,172284,111850,131606,1460,0,0
4303,neg,1870,na,0,na,0,0,0,0,0,0,128,33222,50158,27668,0,0,46750,0,62,0,0,0,114496,107054,12340,4706,0,0,0,0,0,0,0,0,0,0,0,7836,70094,4234,29012,0,2456,846,608,394,8516,98356,0,0,0,0,61728,33738,9610,4278,938,394,482,8,0,0,126862,0,16,1866,16,46750,944,6020,6206,na,na,na,na,na,na,na,na,12080,1869.98,126862,126862,127812,374,9336,12486,126600,111176,1209600,0,na,na,na,100486.08,0.0,8517.12,na,na,0,0,0,16954,57578,35642,882,102,18,0,na,0,126862,na,2164,24,3828,5158,15452,78544,5660,346,0,0,na,na,na,na,na,na,na,na,na,90,24,0,0,0,0,0,0,0,0,496,530,114,0,0,2528,476,554380,59604,0,0,0,0,870010,na,na,11402,10854,11446,8014,21782,47130,478,70,0,0,0,0
4304,neg,20,2,48,20,0,0,0,0,0,0,12,7284,5124,94,0,0,4270,0,0,0,0,0,11194,6670,445974,1268,0,0,0,0,20,18,0,0,0,0,0,0,0,0,12514,0,2374,20,32,40,84,9722,242,0,0,0,9598,1172,224,378,58,804,104,72,94,10,457288,8,8,18,0,4270,294,442302,3596,na,na,na,na,na,na,na,na,445700,19.07,457288,457288,93082,46,0,45162,456980,12586,1209600,554,0,8,0,4318.08,8.64,6143.04,2,48,0,0,0,2062,8342,2078,24,8,0,0,2,6,457288,0,2250,40,66,906,1252,2464,4916,598,22,0,42,40,3416,66,0,96,0,0,4824,78,66,0,0,0,36,0,0,0,0,312,0,0,1668,280,144,38,7700,776,451292,62,0,0,0,277.18,92,8514,3670,162,52,58,26,28,4,0,0,0,0
4305,neg,154,2,2130706462,66,2,8,0,0,0,0,3190,18010,5814,0,0,0,8986,0,0,0,400,1120,30948,23924,14606,1746,0,0,0,0,18,46,0,0,0,0,0,0,834,21518,4662,0,186,28,38,614,438,11374,14336,0,0,0,23698,1836,352,200,142,62,56,368,110,190,45990,2,4,76,0,8986,436,7884,6622,na,na,na,na,na,na,na,na,14080,153.06,45990,45990,44014,62,0,4150,45460,27164,1209600,960,4,8,0,11587.2,808.32,14041.92,2,34,0,0,2456,12120,10942,870,612,14,0,0,8,10,45990,0,1212,42,526,108,1676,9336,13280,830,4,0,74,86,12890,3124,0,220,0,0,12926,160,98,0,0,0,808,0,0,0,0,444,60,6,6070,1094,334,62,58000,5786,41998,30,0,0,0,1.84,134,16050,4596,808,534,834,496,3638,58,0,0,0,0
4306,neg,1324,na,40,38,0,0,0,0,0,0,88,19940,60996,718,0,0,30822,0,0,0,0,0,74042,63192,15496,7330,0,0,0,0,132,70,0,0,0,0,0,0,70448,11294,0,0,88,34,44,44,38540,42978,14,0,0,0,37220,23638,10382,5654,3624,1020,188,16,0,0,89558,0,350,58,0,30822,852,6700,8650,na,na,na,na,na,na,na,na,15180,1324.36,89558,89558,91494,256,0,8666,89360,81742,1209600,1674,2,8,0,69125.76,0.0,12492.48,0,0,0,0,0,4236,36268,40192,830,196,20,0,0,4,89558,na,176,20,46,3380,3126,62152,12360,482,0,0,64,190,69498,50548,0,2,0,54,69672,138,64,0,0,0,0,0,0,0,0,536,222,112,0,0,824,194,440,104,0,0,0,0,324380,59.96,68,13512,9108,2092,568,2854,53434,174,0,0,0,0,0
4307,neg,466,0,8,6,0,0,0,0,0,0,13144,23714,2724,0,0,0,18206,0,0,0,996,1564,42972,38622,10280,1236,0,0,0,0,32,20,0,0,0,0,0,0,0,15354,24228,0,2544,38,42,50,58,27010,9840,0,0,0,18302,4686,6164,6844,2782,520,284,0,0,0,54290,34,32,6,0,18206,532,5252,4888,na,na,na,na,na,na,na,na,9800,466.74,54290,54290,54800,147,0,5142,53740,39690,1209600,828,0,8,0,24716.16,0.0,12551.04,0,22,0,0,6046,11528,5670,15436,902,0,0,0,2,12,54290,0,2568,42,42,266,248,3970,31000,1446,0,0,14,52,24076,14302,0,54,0,0,26574,168,212,0,0,0,0,0,0,0,0,464,0,0,0,0,318,62,840,84,0,0,0,0,0,212.56,98,14166,6556,1124,636,1150,446,990,14514,0,0,0,0
4308,neg,5156,4,2130706432,48,0,0,0,0,0,0,450,103716,185480,13802,2058,184,142680,0,0,0,0,0,302922,278514,62220,16480,0,0,0,0,30,116,0,0,0,0,0,0,0,129886,175804,0,260,126,184,620,626,74816,229058,0,0,0,130530,56202,30468,24342,14666,10390,8400,11164,14042,5486,365212,76,360,18,0,142680,2974,42592,19354,na,na,na,na,na,na,na,na,61500,5155.06,365212,365212,362418,1590,0,36030,364440,306368,1209600,9436,2,8,0,266084.16,0.0,39341.76,2,88,0,0,118,53252,174382,71312,5936,506,180,4,0,10,365212,0,1382,64,24290,13968,11412,186452,66362,1760,0,0,94,206,265822,116202,0,14,0,0,268688,288,162,0,0,0,0,0,0,0,0,1684,1772,536,843776,95164,8912,1184,491600,49464,344266,2854,0,0,0,2.08,164,41994,47798,25200,8480,17604,22626,61490,79508,990,0,0,0
